,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
751,2009,6,24,2,1253,1215,1311,1225,AA,1437,N548AA,138,130,112,46,38,DFW,TUS,813,6,20,0,N,0,38,0,8,0,0
752,2009,6,30,1,1221,1215,1230,1225,AA,1437,N553AA,129,130,108,5,6,DFW,TUS,813,4,17,0,N,0,,,,,
753,2009,6,3,2,2053,1840,2254,2010,AA,1438,N434AA,121,90,63,164,133,ORD,BNA,409,8,50,0,N,0,0,0,31,0,133
754,2009,6,5,4,2035,1840,2204,2010,AA,1438,N541AA,89,90,59,114,115,ORD,BNA,409,8,22,0,N,0,0,0,15,0,99
755,2009,6,6,5,2100,1840,2222,2010,AA,1438,N4XCAA,82,90,59,132,140,ORD,BNA,409,5,18,0,N,0,0,0,9,0,123
756,2009,6,7,6,1924,1840,2111,2010,AA,1438,N466AA,107,90,60,61,44,ORD,BNA,409,15,32,0,N,0,0,0,24,0,37
757,2009,6,8,7,1929,1835,2052,2000,AA,1438,N547AA,83,85,60,52,54,ORD,BNA,409,9,14,0,N,0,0,0,16,0,36
758,2009,6,9,1,1941,1840,2121,2010,AA,1438,N4YSAA,100,90,65,71,61,ORD,BNA,409,7,28,0,N,0,16,0,24,0,31
759,2009,6,11,3,1854,1840,2017,2010,AA,1438,N4XHAA,83,90,57,7,14,ORD,BNA,409,4,22,0,N,0,,,,,
760,2009,6,13,5,1955,1840,2124,2010,AA,1438,N4XEAA,89,90,60,74,75,ORD,BNA,409,7,22,0,N,0,0,0,15,0,59
761,2009,6,15,7,1851,1835,2029,2000,AA,1438,N4YFAA,98,85,82,29,16,ORD,BNA,409,5,11,0,N,0,0,0,20,0,9
762,2009,6,16,1,1902,1840,2018,2010,AA,1438,N563AA,76,90,58,8,22,ORD,BNA,409,5,13,0,N,0,,,,,
763,2009,6,17,2,1922,1840,2030,2010,AA,1438,N540AA,68,90,55,20,42,ORD,BNA,409,5,8,0,N,0,8,0,7,0,5
764,2009,6,18,3,1905,1840,2031,2010,AA,1438,N513AA,86,90,56,21,25,ORD,BNA,409,5,25,0,N,0,0,0,0,0,21
765,2009,6,20,5,1901,1840,2044,2010,AA,1438,N434AA,103,90,63,34,21,ORD,BNA,409,7,33,0,N,0,0,0,34,0,0
766,2009,6,21,6,1853,1840,2020,2010,AA,1438,N435AA,87,90,58,10,13,ORD,BNA,409,6,23,0,N,0,,,,,
767,2009,6,22,7,1901,1835,2031,2000,AA,1438,N4YFAA,90,85,64,31,26,ORD,BNA,409,7,19,0,N,0,0,0,30,0,1
768,2009,6,23,1,2023,1840,2153,2010,AA,1438,N4WUAA,90,90,58,103,103,ORD,BNA,409,7,25,0,N,0,68,0,0,0,35
769,2009,6,27,5,1904,1840,2036,2010,AA,1438,N4YKAA,92,90,63,26,24,ORD,BNA,409,5,24,0,N,0,0,0,3,0,23
770,2009,6,28,6,1850,1840,2014,2010,AA,1438,N4XXAA,84,90,61,4,10,ORD,BNA,409,5,18,0,N,0,,,,,
771,2009,6,29,7,1922,1840,2046,2010,AA,1438,N550AA,84,90,59,36,42,ORD,BNA,409,5,20,0,N,0,0,0,0,0,36
772,2009,6,30,1,1935,1840,2054,2010,AA,1438,N543AA,79,90,59,44,55,ORD,BNA,409,4,16,0,N,0,5,0,0,0,39
773,2009,6,1,7,1215,1200,1717,1730,AA,1438,N594AA,182,210,161,-13,15,TUS,ORD,1437,9,12,0,N,0,,,,,
774,2009,6,2,1,1207,1200,1745,1730,AA,1438,N4XUAA,218,210,193,15,7,TUS,ORD,1437,7,18,0,N,0,0,0,8,0,7
775,2009,6,3,2,1443,1200,2015,1730,AA,1438,N434AA,212,210,189,165,163,TUS,ORD,1437,10,13,0,N,0,0,0,117,0,48
776,2009,6,5,4,1351,1200,1940,1730,AA,1438,N541AA,229,210,184,130,111,TUS,ORD,1437,26,19,0,N,0,0,0,95,0,35
777,2009,6,6,5,1425,1200,2010,1730,AA,1438,N4XCAA,225,210,168,160,145,TUS,ORD,1437,12,45,0,N,0,0,0,160,0,0
778,2009,6,7,6,1304,1200,1837,1730,AA,1438,N466AA,213,210,179,67,64,TUS,ORD,1437,17,17,0,N,0,0,0,3,0,64
779,2009,6,8,7,1250,1200,1832,1730,AA,1438,N547AA,222,210,183,62,50,TUS,ORD,1437,11,28,0,N,0,0,0,34,0,28
780,2009,6,9,1,1306,1200,1855,1730,AA,1438,N569AA,229,210,208,85,66,TUS,ORD,1437,8,13,0,N,0,0,0,57,0,28
781,2009,6,11,3,1310,1200,1816,1730,AA,1438,N4XHAA,186,210,168,46,70,TUS,ORD,1437,10,8,0,N,0,0,0,46,0,0
782,2009,6,12,4,1237,1200,1757,1730,AA,1438,N592AA,200,210,170,27,37,TUS,ORD,1437,7,23,0,N,0,0,0,12,0,15
783,2009,6,13,5,1341,1200,1900,1730,AA,1438,N4XEAA,199,210,149,90,101,TUS,ORD,1437,6,44,0,N,0,0,0,84,0,6
784,2009,6,15,7,1239,1200,1804,1730,AA,1438,N4YFAA,205,210,184,34,39,TUS,ORD,1437,9,12,0,N,0,2,0,0,0,32
785,2009,6,16,1,1251,1200,1820,1730,AA,1438,N563AA,209,210,176,50,51,TUS,ORD,1437,13,20,0,N,0,0,0,38,0,12
786,2009,6,17,2,1311,1200,1834,1730,AA,1438,N223AA,203,210,189,64,71,TUS,ORD,1437,4,10,0,N,0,0,0,64,0,0
787,2009,6,19,4,1221,1200,1748,1730,AA,1438,N4XSAA,207,210,185,18,21,TUS,ORD,1437,8,14,0,N,0,14,0,0,0,4
788,2009,6,21,6,1232,1200,1810,1710,AA,1438,N435AA,218,190,193,60,32,TUS,ORD,1437,8,17,0,N,0,0,13,28,0,19
789,2009,6,22,7,1220,1200,1756,1730,AA,1438,N4YFAA,216,210,186,26,20,TUS,ORD,1437,8,22,0,N,0,0,0,24,0,2
790,2009,6,23,1,1230,1200,1804,1730,AA,1438,N4XEAA,214,210,182,34,30,TUS,ORD,1437,9,23,0,N,0,30,0,4,0,0
791,2009,6,26,4,1229,1200,1747,1730,AA,1438,N4XBAA,198,210,179,17,29,TUS,ORD,1437,7,12,0,N,0,8,0,0,0,9
792,2009,6,29,7,1207,1200,,1730,AA,1438,N550AA,,210,,,7,TUS,ORD,1437,,16,0,N,1,,,,,
793,2009,6,8,7,1129,1050,1259,1220,AA,1439,N526AA,90,90,70,39,39,MCI,DFW,460,8,12,0,N,0,0,0,0,0,39
794,2009,6,9,1,1108,1050,1322,1220,AA,1439,N451AA,134,90,94,62,18,MCI,DFW,460,26,14,0,N,0,0,0,44,0,18
795,2009,6,10,2,1110,1050,1242,1220,AA,1439,N5FRAA,92,90,66,22,20,MCI,DFW,460,6,20,0,N,0,20,0,2,0,0
796,2009,6,15,7,1056,1050,1242,1220,AA,1439,N431AA,106,90,67,22,6,MCI,DFW,460,29,10,0,N,0,0,0,16,0,6
797,2009,6,17,2,1111,1050,1414,1220,AA,1439,N484AA,183,90,78,114,21,MCI,DFW,460,19,86,0,N,0,0,0,93,0,21
798,2009,6,18,3,1102,1050,1233,1220,AA,1439,N432AA,91,90,70,13,12,MCI,DFW,460,9,12,0,N,0,,,,,
799,2009,6,19,4,1215,1050,1339,1220,AA,1439,N232AA,84,90,62,79,85,MCI,DFW,460,11,11,0,N,0,0,0,0,0,79
800,2010,6,23,1,1100,1050,1237,1220,AA,1439,N534AA,97,90,73,17,10,MCI,DFW,460,11,13,0,N,0,0,0,7,0,10
801,2010,6,30,1,1112,1050,1240,1220,AA,1439,N432AA,88,90,70,20,22,MCI,DFW,460,5,13,0,N,0,0,0,0,0,20
802,2010,6,1,7,1311,1255,1450,1430,AA,1441,N4XBAA,219,215,198,20,16,DFW,SFO,1464,3,18,0,N,0,16,0,4,0,0
803,2010,6,3,2,1347,1255,1540,1430,AA,1441,N4XRAA,233,215,212,70,52,DFW,SFO,1464,7,14,0,N,0,52,0,18,0,0
804,2010,6,5,4,1314,1255,1510,1430,AA,1441,N4WRAA,236,215,199,40,19,DFW,SFO,1464,9,28,0,N,0,19,0,21,0,0
805,2010,6,6,5,1314,1255,1503,1430,AA,1441,N532AA,229,215,197,33,19,DFW,SFO,1464,9,23,0,N,0,7,0,14,0,12
806,2010,6,7,6,1326,1255,1507,1430,AA,1441,N4XCAA,221,215,204,37,31,DFW,SFO,1464,4,13,0,N,0,31,0,6,0,0
807,2010,6,11,3,1324,1255,1515,1430,AA,1441,N4XXAA,231,215,213,45,29,DFW,SFO,1464,6,12,0,N,0,29,0,16,0,0
808,2010,6,13,5,1304,1255,1448,1430,AA,1441,N4WJAA,224,215,194,18,9,DFW,SFO,1464,9,21,0,N,0,6,0,9,0,3
809,2010,6,19,4,1303,1255,1455,1430,AA,1441,N4XCAA,232,215,202,25,8,DFW,SFO,1464,6,24,0,N,0,0,8,17,0,0
810,2010,6,20,5,1421,1255,1620,1430,AA,1441,N535AA,239,215,206,110,86,DFW,SFO,1464,5,28,0,N,0,1,0,24,0,85
811,2010,6,21,6,1301,1255,1440,1430,AA,1441,N4YJAA,219,215,196,10,6,DFW,SFO,1464,4,19,0,N,0,,,,,
812,2010,6,24,2,1334,1255,1527,1430,AA,1441,N563AA,233,215,207,57,39,DFW,SFO,1464,4,22,0,N,0,0,0,57,0,0
813,2010,6,27,5,1353,1255,1528,1430,AA,1441,N4YFAA,215,215,178,58,58,DFW,SFO,1464,7,30,0,N,0,0,0,58,0,0
814,2010,6,29,7,1538,1255,1709,1430,AA,1441,N4YGAA,211,215,190,159,163,DFW,SFO,1464,5,16,0,N,0,121,0,0,0,38
815,2010,6,30,1,1809,1255,1937,1430,AA,1441,N4XFAA,208,215,187,307,314,DFW,SFO,1464,4,17,0,N,0,88,0,0,0,219
816,2010,6,1,7,1700,1635,,1925,AA,1442,N490AA,,110,,,25,ORD,DCA,612,,24,0,N,1,,,,,
817,2010,6,3,2,1809,1635,2109,1925,AA,1442,N4WWAA,120,110,89,104,94,ORD,DCA,612,10,21,0,N,0,10,0,26,0,68
818,2010,6,4,3,1735,1635,2043,1925,AA,1442,N578AA,128,110,106,78,60,ORD,DCA,612,7,15,0,N,0,0,0,18,0,60
819,2010,6,6,5,1933,1635,2306,1925,AA,1442,N574AA,153,110,80,221,178,ORD,DCA,612,3,70,0,N,0,0,0,48,0,173
820,2010,6,7,6,1657,1635,2008,1925,AA,1442,N590AA,131,110,80,43,22,ORD,DCA,612,7,44,0,N,0,0,0,43,0,0
821,2010,6,9,1,1718,1635,2107,1925,AA,1442,N539AA,169,110,86,102,43,ORD,DCA,612,3,80,0,N,0,0,0,74,0,28
822,2010,6,10,2,1641,1635,2143,1925,AA,1442,N405AA,242,110,87,138,6,ORD,DCA,612,86,69,0,N,0,0,0,138,0,0
823,2010,6,11,3,1654,1635,1936,1925,AA,1442,N444AA,102,110,82,11,19,ORD,DCA,612,3,17,0,N,0,,,,,
824,2010,6,13,5,1709,1635,2036,1925,AA,1442,N242AA,147,110,88,71,34,ORD,DCA,612,7,52,0,N,0,0,0,71,0,0
825,2010,6,15,7,1722,1635,2015,1925,AA,1442,N274AA,113,110,82,50,47,ORD,DCA,612,5,26,0,N,0,0,0,9,0,41
826,2010,6,17,2,1649,1635,1926,1925,AA,1442,N253AA,97,110,80,1,14,ORD,DCA,612,4,13,0,N,0,,,,,
827,2010,6,18,3,1650,1635,1935,1925,AA,1442,N498AA,105,110,84,10,15,ORD,DCA,612,2,19,0,N,0,,,,,
828,2010,6,22,7,1714,1635,1955,1925,AA,1442,N472AA,101,110,85,30,39,ORD,DCA,612,3,13,0,N,0,0,0,8,0,22
829,2010,6,23,1,1710,1635,2012,1925,AA,1442,N523AA,122,110,97,47,35,ORD,DCA,612,4,21,0,N,0,0,0,47,0,0
830,2010,6,26,4,1701,1635,1947,1925,AA,1442,N557AA,106,110,83,22,26,ORD,DCA,612,7,16,0,N,0,4,0,0,0,18
831,2010,6,27,5,1702,1635,2035,1925,AA,1442,N558AA,153,110,95,70,27,ORD,DCA,612,44,14,0,N,0,13,0,57,0,0
832,2010,6,30,1,1700,1635,1954,1925,AA,1442,N259AA,114,110,90,29,25,ORD,DCA,612,5,19,0,N,0,0,0,14,0,15
833,2010,6,12,4,1626,1620,1649,1645,AA,1445,N432AA,143,145,126,4,6,DFW,PHX,868,4,13,0,N,0,,,,,
834,2010,6,14,6,1656,1620,1706,1645,AA,1445,N573AA,130,145,116,21,36,DFW,PHX,868,4,10,0,N,0,10,0,0,0,11
835,2010,6,17,2,1711,1620,1745,1645,AA,1445,N559AA,154,145,126,60,51,DFW,PHX,868,8,20,0,N,0,0,9,9,0,42
836,2010,6,19,4,1721,1620,1748,1645,AA,1445,N201AA,147,145,126,63,61,DFW,PHX,868,6,15,0,N,0,0,45,2,0,16
837,2010,6,29,7,1641,1620,1657,1645,AA,1445,N518AA,136,145,117,12,21,DFW,PHX,868,5,14,0,N,0,,,,,
838,2010,6,12,4,1310,1250,1451,1450,AA,1445,N432AA,161,180,144,1,20,RIC,DFW,1158,6,11,0,N,0,,,,,
839,2010,6,14,6,1338,1250,1559,1450,AA,1445,N573AA,201,180,168,69,48,RIC,DFW,1158,17,16,0,N,0,0,21,21,0,27
840,2010,6,15,7,1310,1250,1516,1450,AA,1445,N541AA,186,180,159,26,20,RIC,DFW,1158,11,16,0,N,0,0,0,6,0,20
841,2010,6,26,4,1310,1250,1505,1450,AA,1445,N454AA,175,180,154,15,20,RIC,DFW,1158,11,10,0,N,0,0,0,0,0,15
842,2010,6,27,5,1301,1250,1450,1450,AA,1445,N483AA,169,180,147,0,11,RIC,DFW,1158,8,14,0,N,0,,,,,
843,2010,6,28,6,1313,1250,1523,1450,AA,1445,N253AA,190,180,161,33,23,RIC,DFW,1158,15,14,0,N,0,0,0,10,0,23
844,2010,6,29,7,1335,1250,1543,1450,AA,1445,N518AA,188,180,164,53,45,RIC,DFW,1158,12,12,0,N,0,0,0,8,0,45
845,2010,6,1,7,2120,2105,2231,2220,AA,1446,N462AA,71,75,52,11,15,LAX,SFO,337,3,16,0,N,0,,,,,
846,2010,6,2,1,2155,2105,2317,2220,AA,1446,N4WJAA,82,75,62,57,50,LAX,SFO,337,5,15,0,N,0,0,0,7,0,50
847,2010,6,3,2,2220,2105,2350,2220,AA,1446,N259AA,90,75,72,90,75,LAX,SFO,337,3,15,0,N,0,0,0,63,0,27
848,2010,6,5,4,2303,2105,54,2220,AA,1446,N290AA,111,75,73,154,118,LAX,SFO,337,10,28,0,N,0,0,0,85,0,69
849,2010,6,11,3,2130,2105,2234,2220,AA,1446,N556AA,64,75,51,14,25,LAX,SFO,337,3,10,0,N,0,,,,,
850,2010,6,13,5,2119,2105,2220,2220,AA,1446,N287AA,61,75,47,0,14,LAX,SFO,337,3,11,0,N,0,,,,,
851,2010,6,18,3,2113,2105,2230,2220,AA,1446,N413AA,77,75,49,10,8,LAX,SFO,337,17,11,0,N,0,,,,,
852,2010,6,19,4,2241,2105,2355,2220,AA,1446,N4WUAA,74,75,53,95,96,LAX,SFO,337,3,18,0,N,0,0,0,0,0,95
853,2010,6,22,7,2114,2105,2225,2220,AA,1446,N289AA,71,75,54,5,9,LAX,SFO,337,3,14,0,N,0,,,,,
854,2010,6,23,1,2233,2105,2346,2220,AA,1446,N550AA,73,75,53,86,88,LAX,SFO,337,4,16,0,N,0,0,0,0,0,86
855,2010,6,24,2,2117,2105,2229,2220,AA,1446,N424AA,72,75,52,9,12,LAX,SFO,337,7,13,0,N,0,,,,,
856,2010,6,25,3,2323,2105,36,2220,AA,1446,N4XUAA,73,75,51,136,138,LAX,SFO,337,9,13,0,N,0,0,0,0,0,136
857,2010,6,26,4,2237,2105,1,2220,AA,1446,N424AA,84,75,61,101,92,LAX,SFO,337,4,19,0,N,0,0,0,9,0,92
858,2010,6,27,5,2206,2105,2315,2220,AA,1446,N532AA,69,75,48,55,61,LAX,SFO,337,4,17,0,N,0,0,0,0,0,55
859,2010,6,29,7,2208,2105,2324,2220,AA,1446,N521AA,76,75,52,64,63,LAX,SFO,337,8,16,0,N,0,0,0,1,0,63
860,2010,6,1,7,1415,1340,1635,1555,AA,1447,N241AA,140,135,109,40,35,ORD,MSY,837,3,28,0,N,0,12,0,5,0,23
861,2010,6,2,1,1355,1340,1555,1555,AA,1447,N458AA,120,135,105,0,15,ORD,MSY,837,2,13,0,N,0,,,,,
862,2010,6,3,2,1419,1340,1651,1555,AA,1447,N476AA,152,135,112,56,39,ORD,MSY,837,3,37,0,N,0,0,0,28,0,28
863,2010,6,5,4,1401,1340,1607,1555,AA,1447,N449AA,126,135,108,12,21,ORD,MSY,837,4,14,0,N,0,,,,,
864,2010,6,6,5,1414,1340,1644,1555,AA,1447,N474AA,150,135,118,49,34,ORD,MSY,837,6,26,0,N,0,0,0,35,0,14
865,2010,6,7,6,1347,1340,1551,1555,AA,1447,N577AA,124,135,107,-4,7,ORD,MSY,837,3,14,0,N,0,,,,,
866,2010,6,8,7,1424,1340,1744,1555,AA,1447,N417AA,200,135,106,109,44,ORD,MSY,837,4,90,0,N,0,0,0,69,0,40
867,2010,6,9,1,1401,1340,1633,1555,AA,1447,N406AA,152,135,129,38,21,ORD,MSY,837,6,17,0,N,0,0,0,30,0,8
868,2010,6,11,3,1421,1340,1635,1555,AA,1447,N258AA,134,135,106,40,41,ORD,MSY,837,3,25,0,N,0,40,0,0,0,0
869,2010,6,12,4,1353,1340,1617,1555,AA,1447,N450AA,144,135,107,22,13,ORD,MSY,837,5,32,0,N,0,13,0,9,0,0
870,2010,6,13,5,1416,1340,1732,1555,AA,1447,N406AA,196,135,173,97,36,ORD,MSY,837,3,20,0,N,0,0,0,61,0,36
871,2010,6,14,6,1346,1340,1551,1555,AA,1447,N440AA,125,135,110,-4,6,ORD,MSY,837,2,13,0,N,0,,,,,
872,2010,6,15,7,1655,1340,1924,1555,AA,1447,N504AA,149,135,126,209,195,ORD,MSY,837,3,20,0,N,0,0,0,24,0,185
873,2010,6,16,1,1406,1340,1614,1555,AA,1447,N4WKAA,128,135,107,19,26,ORD,MSY,837,4,17,0,N,0,10,0,0,0,9
874,2010,6,17,2,1530,1340,1737,1555,AA,1447,N495AA,127,135,113,102,110,ORD,MSY,837,4,10,0,N,0,85,0,0,0,17
875,2010,6,18,3,1415,1340,1616,1555,AA,1447,N441AA,121,135,104,21,35,ORD,MSY,837,2,15,0,N,0,6,0,0,0,15
876,2010,6,19,4,1459,1340,1720,1555,AA,1447,N521AA,141,135,113,85,79,ORD,MSY,837,4,24,0,N,0,0,0,6,0,79
877,2010,6,21,6,1357,1340,1605,1555,AA,1447,N523AA,128,135,110,10,17,ORD,MSY,837,4,14,0,N,0,,,,,
878,2010,6,22,7,1406,1340,1615,1555,AA,1447,N453AA,129,135,111,20,26,ORD,MSY,837,5,13,0,N,0,3,0,0,0,17
879,2010,6,23,1,1434,1340,1630,1555,AA,1447,N452AA,116,135,100,35,54,ORD,MSY,837,3,13,0,N,0,1,0,0,0,34
880,2010,6,24,2,1354,1340,1602,1555,AA,1447,N452AA,128,135,113,7,14,ORD,MSY,837,3,12,0,N,0,,,,,
881,2010,6,25,3,1629,1340,1845,1555,AA,1447,N236AA,136,135,110,170,169,ORD,MSY,837,2,24,0,N,0,94,0,1,0,75
882,2010,6,26,4,1524,1340,1740,1555,AA,1447,N430AA,136,135,111,105,104,ORD,MSY,837,2,23,0,N,0,101,0,4,0,0
883,2010,6,27,5,1350,1340,1613,1555,AA,1447,N262AA,143,135,109,18,10,ORD,MSY,837,4,30,0,N,0,0,0,18,0,0
884,2010,6,28,6,1414,1340,1631,1555,AA,1447,N248AA,137,135,118,36,34,ORD,MSY,837,4,15,0,N,0,12,0,2,0,22
885,2010,6,29,7,1403,1340,1619,1555,AA,1447,N448AA,136,135,111,24,23,ORD,MSY,837,4,21,0,N,0,7,0,1,0,16
886,2010,6,4,3,1137,1050,1419,1335,AA,1448,N538AA,102,105,84,44,47,ORD,DCA,612,5,13,0,N,0,15,0,0,0,29
887,2010,6,5,4,1108,1050,1353,1335,AA,1448,N489AA,105,105,85,18,18,ORD,DCA,612,3,17,0,N,0,0,0,18,0,0
888,2010,6,7,6,1116,1050,1418,1335,AA,1448,N590AA,122,105,81,43,26,ORD,DCA,612,6,35,0,N,0,0,0,17,0,26
889,2010,6,13,5,1125,1050,1407,1335,AA,1448,N413AA,102,105,84,32,35,ORD,DCA,612,7,11,0,N,0,5,0,0,0,27
890,2010,6,14,6,1113,1050,1357,1335,AA,1448,N404AA,104,105,88,22,23,ORD,DCA,612,6,10,0,N,0,12,0,0,0,10
891,2010,6,15,7,1208,1050,1442,1335,AA,1448,N274AA,94,105,80,67,78,ORD,DCA,612,4,10,0,N,0,0,0,67,0,0
892,2010,6,16,1,1136,1050,1415,1335,AA,1448,N4WAAA,99,105,78,40,46,ORD,DCA,612,6,15,0,N,0,5,0,0,0,35
893,2010,6,19,4,1108,1050,1352,1335,AA,1448,N525AA,104,105,81,17,18,ORD,DCA,612,3,20,0,N,0,0,0,0,0,17
894,2010,6,26,4,1101,1050,1356,1335,AA,1448,N479AA,115,105,81,21,11,ORD,DCA,612,4,30,0,N,0,11,0,10,0,0
895,2010,6,29,7,1127,1050,1413,1335,AA,1448,N4YSAA,106,105,84,38,37,ORD,DCA,612,3,19,0,N,0,37,0,1,0,0
896,2010,6,30,1,1133,1050,1414,1335,AA,1448,N218AA,101,105,87,39,43,ORD,DCA,612,4,10,0,N,0,10,0,0,0,29
897,2010,6,3,2,1130,1115,1431,1335,AA,1450,N424AA,181,140,142,56,15,MSY,ORD,837,7,32,0,N,0,0,0,41,0,15
898,2010,6,4,3,1126,1115,1348,1335,AA,1450,N513AA,142,140,124,13,11,MSY,ORD,837,8,10,0,N,0,,,,,
899,2010,6,5,4,1150,1115,1406,1335,AA,1450,N480AA,136,140,119,31,35,MSY,ORD,837,8,9,0,N,0,0,0,31,0,0
900,2010,6,6,5,1126,1115,1421,1335,AA,1450,N520AA,175,140,118,46,11,MSY,ORD,837,8,49,0,N,0,0,0,46,0,0
901,2010,6,7,6,1127,1115,1404,1335,AA,1450,N576AA,157,140,134,29,12,MSY,ORD,837,9,14,0,N,0,0,0,17,0,12
902,2010,6,8,7,1148,1115,1611,1335,AA,1450,N521AA,263,140,127,156,33,MSY,ORD,837,9,127,0,N,0,0,0,156,0,0
903,2010,6,9,1,1121,1115,1352,1335,AA,1450,N476AA,151,140,118,17,6,MSY,ORD,837,4,29,0,N,0,0,0,17,0,0
904,2010,6,12,4,1151,1115,1417,1335,AA,1450,N4XBAA,146,140,117,42,36,MSY,ORD,837,12,17,0,N,0,0,0,6,0,36
905,2010,6,13,5,1132,1115,1417,1335,AA,1450,N442AA,165,140,151,42,17,MSY,ORD,837,5,9,0,N,0,0,0,42,0,0
906,2010,6,15,7,1238,1115,1507,1335,AA,1450,N561AA,149,140,132,92,83,MSY,ORD,837,8,9,0,N,0,0,0,64,0,28
907,2010,6,27,5,1158,1115,1418,1335,AA,1450,N402AA,140,140,115,43,43,MSY,ORD,837,9,16,0,N,0,0,0,34,0,9
908,2010,6,1,7,1527,1440,1858,1759,AA,1450,N442AA,151,139,95,59,47,ORD,EWR,719,10,46,0,N,0,0,0,59,0,0
909,2010,6,3,2,1515,1440,1826,1759,AA,1450,N424AA,131,139,91,27,35,ORD,EWR,719,21,19,0,N,0,0,0,7,0,20
910,2010,6,4,3,1602,1440,1924,1759,AA,1450,N441AA,142,139,93,85,82,ORD,EWR,719,19,30,0,N,0,0,0,3,0,82
911,2010,6,5,4,1551,1440,1904,1759,AA,1450,N481AA,133,139,110,65,71,ORD,EWR,719,12,11,0,N,0,0,0,5,0,60
912,2010,6,6,5,1509,1440,1857,1759,AA,1450,N520AA,168,139,128,58,29,ORD,EWR,719,8,32,0,N,0,0,0,42,0,16
913,2010,6,7,6,1533,1440,1836,1759,AA,1450,N576AA,123,139,93,37,53,ORD,EWR,719,4,26,0,N,0,0,0,37,0,0
914,2010,6,9,1,1723,1440,2032,1759,AA,1450,N453AA,129,139,96,153,163,ORD,EWR,719,5,28,0,N,0,114,0,0,0,39
915,2010,6,10,2,1807,1440,2308,1759,AA,1450,N478AA,241,139,110,309,207,ORD,EWR,719,13,118,0,N,0,0,0,276,0,33
916,2010,6,13,5,1643,1440,2032,1759,AA,1450,N581AA,169,139,98,153,123,ORD,EWR,719,9,62,0,N,0,111,0,30,0,12
917,2010,6,14,6,1535,1440,,1759,AA,1450,N580AA,,139,,,55,ORD,EWR,719,,125,0,N,1,,,,,
918,2010,6,15,7,1552,1440,1932,1759,AA,1450,N561AA,160,139,100,93,72,ORD,EWR,719,12,48,0,N,0,0,0,31,0,62
919,2010,6,17,2,1524,1440,1847,1759,AA,1450,N507AA,143,139,98,48,44,ORD,EWR,719,16,29,0,N,0,0,0,48,0,0
920,2010,6,19,4,1619,1440,1934,1759,AA,1450,N464AA,135,139,116,95,99,ORD,EWR,719,6,13,0,N,0,48,0,0,0,47
921,2010,6,21,6,1511,1440,1841,1759,AA,1450,N450AA,150,139,119,42,31,ORD,EWR,719,5,26,0,N,0,0,0,42,0,0
922,2010,6,22,7,1758,1440,2156,1759,AA,1450,N574AA,178,139,100,237,198,ORD,EWR,719,7,71,0,N,0,0,0,78,0,159
923,2010,6,23,1,1506,1440,1919,1759,AA,1450,N293AA,193,139,99,80,26,ORD,EWR,719,12,82,0,N,0,0,0,80,0,0
924,2010,6,24,2,1534,1440,1927,1759,AA,1450,N507AA,173,139,102,88,54,ORD,EWR,719,10,61,0,N,0,0,0,88,0,0
925,2010,6,26,4,1500,1440,2002,1759,AA,1450,N429AA,242,139,117,123,20,ORD,EWR,719,9,116,0,N,0,0,0,123,0,0
926,2010,6,27,5,1501,1440,1816,1759,AA,1450,N402AA,135,139,94,17,21,ORD,EWR,719,27,14,0,N,0,0,0,6,0,11
927,2010,6,28,6,1533,1440,1942,1759,AA,1450,N406AA,189,139,99,103,53,ORD,EWR,719,6,84,0,N,0,0,0,103,0,0
928,2010,6,1,7,1132,1125,1226,1220,AA,1451,N3BUAA,114,115,95,6,7,MIA,MSY,674,3,16,0,N,0,,,,,
929,2010,6,2,1,1219,1125,1319,1220,AA,1451,N3AHAA,120,115,94,59,54,MIA,MSY,674,6,20,0,N,0,0,54,5,0,0
930,2010,6,7,6,1216,1125,1311,1220,AA,1451,N3BMAA,115,115,95,51,51,MIA,MSY,674,3,17,0,N,0,17,0,0,0,34
931,2010,6,12,4,1310,1125,1357,1220,AA,1451,N3DGAA,107,115,92,97,105,MIA,MSY,674,2,13,0,N,0,97,0,0,0,0
932,2010,6,13,5,1213,1125,1318,1220,AA,1451,N3BAAA,125,115,103,58,48,MIA,MSY,674,4,18,0,N,0,48,0,10,0,0
933,2010,6,18,3,1219,1125,1537,1220,AA,1451,N3CPAA,258,115,92,197,54,MIA,MSY,674,6,160,0,N,0,0,0,197,0,0
934,2010,6,19,4,1205,1125,1312,1220,AA,1451,N3BNAA,127,115,99,52,40,MIA,MSY,674,3,25,0,N,0,12,0,12,0,28
935,2010,6,25,3,1301,1125,1353,1220,AA,1451,N3CSAA,112,115,96,93,96,MIA,MSY,674,4,12,0,N,0,93,0,0,0,0
936,2010,6,26,4,1131,1125,1236,1220,AA,1451,N3DDAA,125,115,104,16,6,MIA,MSY,674,5,16,0,N,0,6,0,10,0,0
937,2010,6,29,7,1145,1125,1235,1220,AA,1451,N3CGAA,110,115,92,15,20,MIA,MSY,674,5,13,0,N,0,2,0,0,0,13
